freq_hz,level_dbuv
4176838.191,21.494
4185319.252,22.315
4193817.533,24.090
4202333.071,23.486
4210865.899,24.554
4219416.053,21.665
4227983.568,24.196
4236568.479,25.364
4245170.822,24.390
4253790.632,23.826
4262427.945,23.443
4271082.795,22.254
4279755.220,23.467
4288445.253,25.591
4297152.932,23.378
4305878.291,22.138
4314621.368,22.767
4323382.197,23.869
4332160.815,22.943
4340957.258,24.310
4349771.562,24.363
4358603.764,24.942
4367453.899,25.790
4376322.005,25.098
4385208.117,22.003
4394112.273,22.045
4403034.508,23.363
4411974.860,22.755
4420933.365,21.649
4429910.061,22.756
4438904.983,22.697
4447918.170,22.374
4456949.658,22.936
4465999.485,25.320
4475067.687,23.746
4484154.302,27.375
4493259.367,23.686
4502382.921,22.942
4511524.999,23.406
4520685.641,23.803
4529864.883,24.082
4539062.764,26.701
4548279.321,22.019
4557514.592,24.739
4566768.615,23.689
4576041.429,20.836
4585333.071,24.576
4594643.580,25.364
4603972.994,21.957
4613321.351,23.308
4622688.689,20.554
4632075.049,21.294
4641480.467,24.978
4650904.983,22.547
4660348.635,21.513
4669811.463,23.647
4679293.505,22.437
4688794.800,22.512
4698315.388,24.441
4707855.307,21.393
4717414.597,21.796
4726993.296,23.484
4736591.446,24.781
4746209.085,25.204
4755846.252,22.152
4765502.987,24.709
4775179.330,21.947
4784875.322,26.117
4794591.000,21.374
4804326.407,25.306
4814081.581,22.123
4823856.563,26.388
4833651.393,24.106
4843466.112,21.527
4853300.759,22.310
4863155.376,24.388
4873030.002,24.816
4882924.679,23.011
4892839.447,23.189
4902774.346,24.324
4912729.419,23.314
4922704.705,21.027
4932700.246,21.789
4942716.083,23.458
4952752.258,25.020
4962808.810,25.654
4972885.782,24.308
4982983.216,23.514
4993101.153,24.245
5003239.634,21.973
5013398.701,22.788
5023578.396,21.707
5033778.761,21.021
5043999.837,23.545
5054241.668,23.302
5064504.295,24.098
5074787.759,23.864
5085092.105,23.372
5095417.373,23.867
5105763.607,22.901
5116130.849,23.623
5126519.141,21.794
5136928.527,23.540
5147359.049,24.011
5157810.750,21.863
5168283.674,23.010
5178777.862,21.922
5189293.360,22.071
5199830.208,21.106
5210388.452,24.924
5220968.134,24.597
5231569.299,23.745
5242191.989,26.033
5252836.248,22.568
5263502.121,27.715
5274189.650,22.493
5284898.881,23.258
5295629.856,22.206
5306382.621,23.431
5317157.219,24.165
5327953.695,22.639
5338772.094,25.657
5349612.459,23.190
5360474.835,23.233
5371359.267,21.339
5382265.801,23.456
5393194.479,22.565
5404145.349,21.799
5415118.454,21.523
5426113.840,27.033
5437131.553,22.329
5448171.636,20.413
5459234.137,21.620
5470319.100,22.647
5481426.571,23.597
5492556.595,23.603
5503709.219,23.791
5514884.489,21.670
5526082.450,23.239
5537303.148,21.286
5548546.630,21.689
5559812.942,21.205
5571102.130,20.765
5582414.240,24.362
5593749.320,23.754
5605107.416,24.208
5616488.574,22.701
5627892.842,23.874
5639320.266,19.806
5650770.893,23.998
5662244.771,22.893
5673741.947,23.606
5685262.467,23.204
5696806.380,21.010
5708373.733,20.185
5719964.574,21.436
5731578.949,23.472
5743216.908,23.665
5754878.497,20.365
5766563.765,20.977
5778272.760,21.382
5790005.530,21.961
5801762.124,20.346
5813542.589,20.243
5825346.975,21.196
5837175.329,22.642
5849027.701,20.608
5860904.138,22.305
5872804.691,24.177
5884729.408,20.393
5896678.339,22.139
5908651.531,24.102
5920649.035,21.786
5932670.900,21.530
5944717.175,24.302
5956787.910,21.944
5968883.155,24.194
5981002.959,23.106
5993147.373,21.864
6005316.445,23.173
6017510.227,22.911
6029728.768,24.025
6041972.119,21.507
6054240.330,22.443
6066533.452,22.272
6078851.535,23.490
6091194.630,20.716
6103562.787,23.976
6115956.058,23.088
6128374.493,20.228
6140818.144,24.261
6153287.062,25.896
6165781.298,23.917
6178300.903,24.590
6190845.930,22.437
6203416.429,19.634
6216012.452,19.335
6228634.052,22.687
6241281.280,21.325
6253954.188,20.801
6266652.828,22.157
6279377.253,23.236
6292127.514,19.919
6304903.665,21.518
6317705.758,24.645
6330533.846,20.502
6343387.981,23.607
6356268.217,21.433
6369174.605,23.075
6382107.200,23.950
6395066.055,23.373
6408051.223,23.635
6421062.757,20.331
6434100.710,23.949
6447165.138,20.796
6460256.092,22.569
6473373.628,22.561
6486517.799,22.919
6499688.659,22.677
6512886.263,20.785
6526110.664,19.974
6539361.917,23.531
6552640.077,22.438
6565945.199,23.991
6579277.336,22.099
6592636.544,19.951
6606022.878,23.788
6619436.393,21.710
6632877.144,22.934
6646345.187,21.465
6659840.576,25.284
6673363.368,21.449
6686913.617,22.566
6700491.381,23.600
6714096.714,22.082
6727729.673,24.850
6741390.313,27.494
6755078.691,24.836
6768794.864,27.079
6782538.887,22.999
6796310.817,28.413
6810110.711,29.176
6823938.626,29.682
6837794.618,34.137
6851678.745,33.377
6865591.064,35.158
6879531.632,36.399
6893500.506,35.476
6907497.743,38.209
6921523.402,42.931
6935577.540,39.242
6949660.215,42.430
6963771.485,43.831
6977911.408,47.824
6992080.042,46.556
7006277.445,44.444
7020503.676,47.149
7034758.793,43.330
7049042.855,45.329
7063355.921,40.512
7077698.050,43.184
7092069.300,39.445
7106469.732,36.968
7120899.403,36.717
7135358.373,35.934
7149846.703,33.138
7164364.451,33.301
7178911.677,30.043
7193488.442,30.627
7208094.804,29.113
7222730.825,27.201
7237396.564,25.613
7252092.082,25.707
7266817.439,25.612
7281572.696,27.410
7296357.913,25.097
7311173.152,24.730
7326018.473,27.765
7340893.937,23.373
7355799.606,23.104
7370735.541,23.284
7385701.804,20.411
7400698.455,21.214
7415725.557,21.037
7430783.171,22.824
7445871.360,21.465
7460990.186,21.931
7476139.710,23.424
7491319.995,23.045
7506531.104,21.389
7521773.099,20.563
7537046.043,23.440
7552349.998,22.852
7567685.028,19.035
7583051.196,21.096
7598448.565,21.854
7613877.198,22.828
7629337.159,23.031
7644828.511,22.021
7660351.319,22.496
7675905.645,21.656
7691491.555,20.468
7707109.112,21.121
7722758.380,21.562
7738439.424,21.469
7754152.308,18.501
7769897.097,20.875
7785673.856,21.594
7801482.650,21.046
7817323.543,21.095
7833196.601,22.263
7849101.890,19.749
7865039.474,18.863
7881009.420,20.904
7897011.792,22.677
7913046.657,24.147
7929114.081,22.692
7945214.130,19.084
7961346.869,21.054
7977512.367,21.830
7993710.688,21.696
8009941.900,22.268
8026206.070,19.931
8042503.263,21.495
8058833.549,22.056
8075196.992,22.698
8091593.662,20.081
8108023.625,20.810
8124486.950,17.029
8140983.702,20.354
8157513.952,20.502
8174077.766,19.703
8190675.213,21.592
8207306.361,21.231
8223971.279,17.699
8240670.034,21.651
8257402.697,19.814
8274169.335,22.069
8290970.017,19.234
8307804.814,21.326
8324673.793,20.818
8341577.025,21.749
8358514.579,21.456
8375486.525,20.842
8392492.932,18.785
8409533.870,18.872
8426609.410,20.294
8443719.622,21.208
8460864.576,20.241
8478044.343,22.208
8495258.994,20.754
8512508.598,19.649
8529793.228,20.741
8547112.955,21.541
8564467.849,21.692
8581857.982,24.171
8599283.426,20.088
8616744.252,21.034
8634240.532,21.826
8651772.339,21.100
8669339.743,20.329
8686942.819,18.644
8704581.637,20.299
8722256.271,19.391
8739966.793,18.339
8757713.277,19.822
8775495.794,19.412
8793314.419,22.015
8811169.225,22.035
8829060.284,19.620
8846987.672,20.643
8864951.461,18.079
8882951.726,20.255
8900988.540,21.677
8919061.977,22.351
8937172.113,19.883
8955319.021,22.700
8973502.777,18.585
8991723.455,19.007
9009981.129,22.132
9028275.876,23.663
9046607.771,21.772
9064976.888,20.910
9083383.304,17.456
9101827.093,17.725
9120308.333,21.161
9138827.099,20.374
9157383.468,19.170
9175977.515,21.038
9194609.317,21.110
9213278.951,22.430
9231986.494,21.130
9250732.022,22.870
9269515.613,20.910
9288337.344,20.706
9307197.293,22.586
9326095.536,19.311
9345032.153,25.372
9364007.220,21.463
9383020.816,21.465
9402073.020,21.688
9421163.908,23.845
9440293.561,22.102
9459462.056,18.259
9478669.473,23.066
9497915.891,20.267
9517201.388,20.977
9536526.045,18.752
9555889.940,21.634
9575293.153,19.743
9594735.765,20.938
9614217.855,20.316
9633739.503,23.844
9653300.790,23.928
9672901.796,20.824
9692542.602,20.845
9712223.288,20.138
9731943.937,22.498
9751704.627,20.195
9771505.442,20.040
9791346.463,22.273
9811227.770,19.839
9831149.447,20.633
9851111.574,18.156
9871114.234,21.806
9891157.510,23.777
9911241.484,21.819
9931366.238,22.997
9951531.855,19.297
9971738.419,21.022
9991986.012,19.128
10012274.717,20.265
10032604.619,21.858
10052975.801,20.778
10073388.346,18.348
10093842.339,18.497
10114337.864,18.385
10134875.005,21.374
10155453.846,23.883
10176074.473,22.753
10196736.970,17.533
10217441.422,22.833
10238187.914,22.050
10258976.532,18.073
10279807.362,20.053
10300680.488,22.284
10321595.997,21.405
10342553.975,18.422
10363554.508,21.487
10384597.683,17.083
10405683.586,20.139
10426812.303,22.309
10447983.923,20.511
10469198.531,19.676
10490456.216,21.891
10511757.064,22.020
10533101.164,22.550
10554488.603,21.845
10575919.469,22.170
10597393.850,21.605
10618911.835,20.850
10640473.512,20.561
10662078.970,20.032
10683728.298,18.464
10705421.585,18.869
10727158.920,19.939
10748940.392,20.769
10770766.092,22.681
10792636.109,20.302
10814550.533,21.967
10836509.454,22.082
10858512.963,19.977
10880561.150,21.292
10902654.105,19.944
10924791.920,22.442
10946974.686,21.337
10969202.495,18.408
10991475.436,20.564
11013793.603,22.935
11036157.087,20.001
11058565.979,21.001
11081020.373,21.151
11103520.361,18.612
11126066.035,21.080
11148657.487,18.026
11171294.812,19.248
11193978.101,21.963
11216707.449,20.806
11239482.949,19.741
11262304.695,20.935
11285172.780,20.118
11308087.298,20.227
11331048.345,21.251
11354056.013,19.029
11377110.399,20.250
11400211.597,19.679
11423359.702,17.635
11446554.808,18.692
11469797.013,22.667
11493086.410,20.766
11516423.097,18.026
11539807.169,17.672
11563238.722,19.950
11586717.853,22.620
11610244.658,19.816
11633819.234,22.199
11657441.679,20.664
11681112.089,20.848
11704830.561,17.950
11728597.194,21.580
11752412.085,19.537
11776275.332,21.447
11800187.033,18.756
11824147.287,20.335
11848156.192,20.608
11872213.847,19.791
11896320.351,20.678
11920475.803,19.597
11944680.303,18.978
11968933.951,22.578
11993236.845,21.681
12017589.086,18.778
12041990.774,20.898
12066442.010,18.793
12090942.894,18.079
12115493.527,21.621
12140094.010,17.234
12164744.444,21.436
12189444.931,19.542
12214195.572,19.601
12238996.469,20.588
12263847.725,20.855
12288749.441,18.596
12313701.720,21.059
12338704.664,20.085
12363758.377,17.887
12388862.961,19.618
12414018.520,22.093
12439225.157,22.558
12464482.977,21.016
12489792.082,17.957
12515152.577,20.639
12540564.567,21.209
12566028.156,21.001
12591543.449,21.089
12617110.550,20.407
12642729.565,19.703
12668400.600,18.839
12694123.759,16.768
12719899.150,20.341
12745726.877,20.089
12771607.048,20.676
12797539.768,17.637
12823525.144,20.802
12849563.284,23.050
12875654.294,19.881
12901798.282,19.650
12927995.355,20.236
12954245.621,22.986
12980549.188,18.090
13006906.165,20.046
13033316.659,18.434
13059780.780,18.831
13086298.636,19.620
13112870.337,21.848
13139495.991,22.567
13166175.709,20.395
13192909.600,19.069
13219697.774,23.653
13246540.341,18.973
13273437.412,18.736
13300389.098,16.803
13327395.509,21.870
13354456.756,21.178
13381572.951,23.490
13408744.206,17.392
13435970.631,21.941
13463252.340,19.713
13490589.445,20.883
13517982.057,16.950
13545430.290,21.929
13572934.256,20.831
13600494.070,19.503
13628109.843,20.591
13655781.690,18.327
13683509.725,18.617
13711294.061,18.796
13739134.814,16.566
13767032.097,20.903
13794986.025,21.424
13822996.714,18.389
13851064.279,20.063
13879188.834,19.076
13907370.497,20.023
13935609.382,18.492
13963905.606,18.084
13992259.286,21.186
14020670.538,19.412
14049139.478,22.769
14077666.225,19.638
14106250.896,18.129
14134893.607,21.642
14163594.478,20.784
14192353.625,21.071
14221171.168,21.995
14250047.225,19.287
14278981.914,20.447
14307975.356,20.788
14337027.668,19.523
14366138.972,21.826
14395309.385,25.202
14424539.029,24.439
14453828.024,23.100
14483176.490,24.178
14512584.548,30.976
14542052.319,30.054
14571579.925,31.289
14601167.486,34.245
14630815.124,34.889
14660522.962,42.278
14690291.122,42.257
14720119.726,48.039
14750008.897,48.912
14779958.757,54.035
14809969.431,54.936
14840041.042,58.446
14870173.712,60.483
14900367.567,62.205
14930622.731,63.199
14960939.328,63.213
14991317.482,67.068
15021757.319,62.428
15052258.965,63.226
15082822.544,62.070
15113448.182,61.046
15144136.005,57.655
15174886.140,56.440
15205698.713,52.991
15236573.851,47.868
15267511.680,47.447
15298512.329,42.675
15329575.925,38.709
15360702.595,38.856
15391892.468,36.727
15423145.672,34.293
15454462.336,32.083
15485842.587,26.046
15517286.557,25.164
15548794.373,28.941
15580366.166,22.776
15612002.065,24.309
15643702.201,21.302
15675466.704,21.768
15707295.705,20.014
15739189.334,21.437
15771147.724,20.374
15803171.005,19.140
15835259.309,17.948
15867412.768,19.884
15899631.515,17.385
15931915.682,19.912
15964265.401,23.358
15996680.807,21.263
16029162.033,20.212
16061709.211,18.896
16094322.476,15.909
16127001.963,16.877
16159747.805,21.032
16192560.137,17.704
16225439.095,17.839
16258384.813,18.683
16291397.428,17.241
16324477.075,16.970
16357623.890,18.844
16390838.009,17.491
16424119.570,17.725
16457468.708,17.653
16490885.563,19.732
16524370.269,18.518
16557922.967,18.596
16591543.793,19.830
16625232.887,18.641
16658990.385,18.416
16692816.429,19.606
16726711.156,19.916
16760674.706,18.604
16794707.219,18.962
16828808.836,17.575
16862979.695,17.441
16897219.938,20.042
16931529.706,19.516
16965909.140,19.526
17000358.381,19.240
17034877.572,18.857
17069466.853,19.890
17104126.368,20.265
17138856.259,20.220
17173656.669,18.594
17208527.741,20.967
17243469.619,19.106
17278482.447,19.746
17313566.367,19.178
17348721.526,19.115
17383948.067,17.536
17419246.135,19.828
17454615.876,23.251
17490057.435,18.092
17525570.959,18.798
17561156.592,17.964
17596814.482,17.890
17632544.775,21.135
17668347.618,17.580
17704223.160,17.891
17740171.546,16.102
17776192.925,17.423
17812287.446,15.895
17848455.256,19.632
17884696.506,23.094
17921011.343,18.020
17957399.917,15.933
17993862.378,20.033
18030398.876,17.423
18067009.561,20.658
18103694.585,18.121
18140454.097,17.554
18177288.249,18.273
18214197.193,19.763
18251181.080,18.180
18288240.063,17.742
18325374.295,18.211
18362583.927,16.488
18399869.113,19.151
18437230.007,15.650
18474666.762,17.791
18512179.533,19.709
18549768.472,18.972
18587433.737,19.425
18625175.480,18.369
18662993.858,20.338
18700889.026,19.939
18738861.140,19.166
18776910.357,19.929
18815036.832,19.639
18853240.723,17.728
18891522.187,16.274
18929881.381,19.089
18968318.464,19.283
19006833.593,20.147
19045426.927,16.898
19084098.624,16.938
19122848.844,19.117
19161677.747,18.261
19200585.492,15.350
19239572.238,18.961
19278638.148,15.389
19317783.380,16.834
19357008.097,20.502
19396312.459,21.252
19435696.629,16.380
19475160.768,17.791
19514705.040,18.379
19554329.605,21.154
19594034.629,17.508
19633820.273,17.527
19673686.702,20.761
19713634.080,17.676
19753662.570,19.424
19793772.339,15.898
19833963.550,17.981
19874236.370,15.592
19914590.963,16.552
19955027.496,19.576
19995546.136,18.147
20036147.048,17.709
20076830.401,17.014
20117596.361,17.852
20158445.096,18.680
20199376.775,19.764
20240391.565,13.984
20281489.636,16.846
20322671.156,18.425
20363936.295,18.005
20405285.223,18.801
20446718.110,18.577
20488235.126,17.654
20529836.442,17.292
20571522.230,17.735
20613292.661,19.959
20655147.906,16.943
20697088.139,18.006
20739113.531,18.393
20781224.255,20.589
20823420.486,17.605
20865702.395,19.613
20908070.158,20.043
20950523.949,17.962
20993063.942,17.720
21035690.312,17.524
21078403.235,17.634
21121202.886,19.403
21164089.443,18.399
21207063.080,18.399
21250123.975,16.215
21293272.305,16.460
21336508.247,21.430
21379831.981,17.709
21423243.683,16.747
21466743.532,20.270
21510331.707,18.424
21554008.389,18.891
21597773.756,17.738
21641627.988,17.442
21685571.266,17.673
21729603.771,15.725
21773725.683,17.790
21817937.186,18.397
21862238.459,20.877
21906629.686,18.047
21951111.050,14.168
21995682.733,17.745
22040344.918,22.271
22085097.790,19.267
22129941.533,16.577
22174876.330,18.813
22219902.368,16.673
22265019.831,15.687
22310228.905,17.289
22355529.776,17.985
22400922.630,14.836
22446407.654,15.986
22491985.036,17.834
22537654.962,17.158
22583417.621,18.435
22629273.201,15.853
22675221.890,18.932
22721263.879,15.888
22767399.355,20.404
22813628.510,15.023
22859951.532,16.013
22906368.614,18.422
22952879.945,20.410
22999485.717,18.244
23046186.122,18.634
23092981.353,17.754
23139871.601,16.077
23186857.059,16.928
23233937.921,15.766
23281114.381,15.652
23328386.633,18.334
23375754.871,15.887
23423219.290,18.188
23470780.085,15.587
23518437.453,18.137
23566191.588,16.874
23614042.689,19.899
23661990.950,18.159
23710036.571,19.612
23758179.748,16.418
23806420.680,17.710
23854759.565,16.044
23903196.602,16.945
23951731.990,17.180
24000365.930,16.431
24049098.620,15.640
24097930.262,15.316
24146861.056,13.827
24195891.205,15.874
24245020.909,18.561
24294250.370,14.992
24343579.792,15.354
24393009.378,20.401
24442539.330,16.510
24492169.852,18.035
24541901.149,18.542
24591733.426,18.568
24641666.887,15.065
24691701.737,17.124
24741838.183,14.897
24792076.431,21.394
24842416.688,14.921
24892859.161,15.789
24943404.057,15.793
24994051.584,15.057
25044801.951,19.608
25095655.366,21.313
25146612.039,16.669
25197672.180,15.310
25248835.998,13.837
25300103.704,17.018
25351475.509,16.896
25402951.624,16.353
25454532.262,17.742
25506217.634,18.013
25558007.953,17.891
25609903.432,16.861
25661904.284,15.597
25714010.725,18.419
25766222.967,17.367
25818541.226,18.762
25870965.717,18.599
25923496.657,15.055
25976134.260,15.031
26028878.743,16.114
26081730.324,15.633
26134689.221,18.535
26187755.650,17.896
26240929.830,19.108
26294211.980,18.008
26347602.320,17.744
26401101.069,19.384
26454708.447,18.293
26508424.674,17.757
26562249.972,20.161
26616184.562,18.170
26670228.667,17.752
26724382.507,17.225
26778646.307,20.105
26833020.290,21.479
26887504.679,20.059
26942099.698,23.010
26996805.572,18.695
27051622.527,22.853
27106550.787,24.146
27161590.579,24.494
27216742.129,31.096
27272005.664,28.968
27327381.412,30.365
27382869.600,33.125
27438470.456,32.035
27494184.210,36.225
27550011.091,41.210
27605951.328,40.764
27662005.152,42.455
27718172.792,47.705
27774454.481,49.342
27830850.450,49.319
27887360.931,48.718
27943986.156,49.645
28000726.359,48.930
28057581.772,48.412
28114552.630,47.727
28171639.168,47.431
28228841.619,45.449
28286160.220,42.994
28343595.206,43.998
28401146.814,41.993
28458815.281,42.189
28516600.842,36.188
28574503.738,35.516
28632524.205,33.375
28690662.483,30.390
28748918.810,30.034
28807293.426,28.281
28865786.572,25.931
28924398.489,23.541
28983129.416,22.099
29041979.597,19.379
29100949.273,19.338
29160038.686,18.845
29219248.081,17.391
29278577.700,19.362
29338027.788,20.146
29397598.589,16.440
29457290.348,18.081
29517103.312,15.767
29577037.725,16.776
29637093.835,16.039
29697271.889,18.017
29757572.135,15.900
29817994.820,18.554
29878540.193,16.504
29939208.503,15.829
30000000.000,14.841
